Time|s,control_Room.Energy_Excess
12960,7.00085e+07
13140,70009016
13320,7.00091e+07
13500,7.000918e+07
13680,7.000927e+07
13860,7.000936e+07
14040,7.000945e+07
14220,7.000954e+07
14400,70009624
14580,69955096
14760,6.990033e+07
14940,69845256
15120,6.979018e+07
15300,6.973464e+07
15480,6.967906e+07
15660,6.962348e+07
15840,69567896
16020,6.951178e+07
16200,6.945553e+07
16380,6.939928e+07
16560,6.934303e+07
16740,6.928678e+07
16920,6.923054e+07
17100,69174296
17115.61,69169416
17115.99,6.91693e+07
17115.992,6.91693e+07
17116.023,6.916895e+07, 6.916927e+07, 6.916927e+07
17280,6.911809e+07
17443.887,69066824
17460,6.906179e+07
17640,6.900543e+07
17820,6.894898e+07
18000,6.889248e+07
18180,6.866392e+07
18360,6.843529e+07
18540,6.820655e+07
18720,6.797781e+07
18900,6.774891e+07
19080,6.752e+07
19260,6.729109e+07
19440,6.706218e+07
19620,66833092
19800,6.660396e+07
19980,66374824
20160,66145692
20340,6.591656e+07
20520,65687428
20700,65458296
20880,65229164
21060,64999984
21240,64770772
21420,6.454156e+07
21600,64312348
21780,63668144
21960,63023916
22140,62379652
22320,61735388
22500,6.109107e+07
22680,60446748
22860,59802428
23040,59158108
23220,58513724
23400,5.786933e+07
23580,57224932
23760,56580532
23940,55936136
24120,5.529174e+07
24300,54647344
24480,54002944
24660,53358532
24840,52714108
25020,52069684
25200,5.142526e+07
25380,50982708
25560,50540148
25740,50097576
25920,4.9655e+07
26100,49212412
26280,48769816
26460,48327224
26640,4.788463e+07
26820,4.744202e+07
27000,4.69994e+07
27180,46556784
27360,46114164
27540,45671548
27720,4.522893e+07
27900,4.478631e+07
28080,44343692
28260,43901068
28440,43458444
28620,43015816
28800,42573188
28980,44290852
29160,46008508
29340,47726164
29520,4.944382e+07
29700,51161468
29880,52879116
30060,5.459677e+07
30240,56314416
30420,58032056
30600,59749696
30780,61467336
30960,63184976
31140,64902616
31320,66620256
31500,68337896
31680,7.005554e+07
31860,71773176
32040,7.349081e+07
32220,7.520845e+07
32400,7.692609e+07
32580,7.678569e+07
32760,7.664528e+07
32940,7.650488e+07
33120,7.636447e+07
33300,7.622407e+07
33480,7.608366e+07
33660,75943256
33840,75802856
34020,7.566245e+07
34200,7.552204e+07
34380,75381624
34560,7.524122e+07
34740,7.510081e+07
34920,7.49604e+07
35100,7.481999e+07
35280,7.467958e+07
35460,74539176
35640,7.439877e+07
35820,7.425836e+07
36000,74117944
36180,7.450474e+07
36360,7.489153e+07
36540,7.527832e+07
36720,7.566511e+07
36900,7.60519e+07
37080,76438696
37260,7.682549e+07
37440,7.721228e+07
37620,7.759907e+07
37800,7.798586e+07
37980,7.837265e+07
38160,7.875944e+07
38340,7.914623e+07
38520,79533016
38700,7.991981e+07
38880,8.03066e+07
39060,80693384
39240,8.108018e+07
39420,8.146697e+07
39600,8.185376e+07
39780,81907544
39960,81961336
40140,8.201512e+07
40320,8.206891e+07
40500,82122696
40680,8.217649e+07
40860,8.223027e+07
41040,8.228406e+07
41220,8.233785e+07
41400,8.239164e+07
41580,8.244542e+07
41760,8.249922e+07
41940,8.2553e+07
42120,8.260679e+07
42300,8.266058e+07
42480,8.271437e+07
42660,8.276815e+07
42840,82821944
43020,8.287573e+07
43200,8.292952e+07
43380,80912184
43560,78894856
43740,7.687752e+07
43920,7.486019e+07
44100,72842856
44280,7.082552e+07
44460,6.880819e+07
44640,6.679086e+07
44820,64773524
45000,6.275619e+07
45180,6.073886e+07
45360,5.872153e+07
45540,5.670419e+07
45720,5.468686e+07
45900,5.266953e+07
46080,50652196
46260,48634864
46440,4.661753e+07
46620,44600196
46800,42582864
46980,4.31989e+07
47160,4.381494e+07
47340,44430976
47520,45047016
47700,45663052
47880,46279092
48060,4.689513e+07
48240,4.751117e+07
48420,48127204
48600,48743244
48780,4.935928e+07
48960,4.997532e+07
49140,50591356
49320,51207396
49500,5.182343e+07
49680,52439468
49860,53055508
50040,53671544
50220,54287584
50400,5.490362e+07
50580,55975372
50760,57047124
50940,5.811887e+07
51120,59190624
51300,60262376
51480,61334124
51660,62405876
51840,63477628
52020,64549376
52200,6.562113e+07
52380,66692876
52560,6.776463e+07
52740,68836376
52920,6.990813e+07
53100,7.097988e+07
53280,7.205163e+07
53460,73123384
53640,7.419513e+07
53820,7.526688e+07
54000,7.633863e+07
54180,7.611627e+07
54360,7.589392e+07
54540,7.567156e+07
54720,7.54492e+07
54900,7.522684e+07
55080,7.500449e+07
55260,7.478213e+07
55440,7.455977e+07
55620,74337416
55800,7.411506e+07
55980,73892696
56160,7.367034e+07
56340,7.344798e+07
56520,73225624
56700,7.300326e+07
56880,72780904
57060,7.255855e+07
57240,7.233619e+07
57420,7.211383e+07
57600,7.189147e+07
57780,71489704
57960,7.108794e+07
58140,7.068617e+07
58320,7.02844e+07
58500,6.988262e+07
58680,69480856
58860,6.907909e+07
59040,6.867732e+07
59220,6.827555e+07
59400,6.787378e+07
59580,6.747201e+07
59760,6.707024e+07
59940,6.666847e+07
60120,6.62667e+07
60300,65864932
60480,6.546316e+07
60660,6.506139e+07
60840,6.465962e+07
61020,64257852
61200,6.385608e+07
61380,63437092
61560,63018104
61740,6.259911e+07
61920,62180124
62100,61761132
62280,61342144
62460,6.092315e+07
62640,60504164
62820,60085172
63000,59666184
63180,59247196
63360,58828204
63540,58409216
63720,57990224
63900,57571236
64080,57152244
64260,56733256
64440,56314264
64620,55895276
64800,55476284
64980,5.402324e+07
65160,52570196
65340,5.111715e+07
65520,49664108
65700,48211064
65880,4.675802e+07
66060,45304976
66240,43851932
66420,4.239889e+07
66600,40945844
66780,3.94928e+07
66960,38039756
67140,3.658671e+07
67320,35133664
67500,3.368062e+07
67680,32227578
67860,30774534
68040,29321488
68220,27868444
68400,2.64154e+07
68580,26171904
68760,2.593973e+07
68940,25707812
69120,25475948
69300,25244112
69480,25012288
69660,24780462
69840,24548634
70020,24316822
70200,2.408501e+07
70380,2.38532e+07
70560,23621388
70740,23389584
70920,23157784
71100,22925982
71280,2.269418e+07
71460,2.246238e+07
71640,22230582
71820,21998786
72000,2.176699e+07
72180,22745072
72360,23700526
72540,24655472
72720,25610308
72900,26565102
73080,27519878
73260,28474626
73440,29429366
73620,30384104
73800,31338842
73980,32293564
74160,3.324828e+07
74340,34202996
74520,35157704
74700,3.61124e+07
74880,37067096
75060,3.802179e+07
75240,38976476
75420,3.993116e+07
75600,40885844
75780,4.149194e+07
75960,4.210935e+07
76140,42727016
76320,43344732
76500,4.396247e+07
76680,4.458022e+07
76860,4.519797e+07
77040,45815716
77220,4.643347e+07
77400,47051236
77580,47668996
77760,48286756
77940,4.890452e+07
78120,4.952228e+07
78300,50140044
78480,50757804
78660,5.137557e+07
78840,51993332
79020,5.26111e+07
79200,53228864
79380,53585804
79560,5.394274e+07
79740,5.429968e+07
79920,54656624
80100,55013564
80280,55370508
80460,55727452
80640,56084396
80820,56441344
81000,5.679829e+07
81180,57155236
81360,57512184
81540,57869132
81720,5.822608e+07
81900,58583028
82080,58939976
82260,59296924
82440,5.965387e+07
82620,6.001082e+07
82800,6.036777e+07
82980,60456756
83160,6.054574e+07
83340,6.063473e+07
83520,6.072371e+07
83700,6.08127e+07
83880,6.090169e+07
84060,60990676
84240,61079664
84420,61168652
84600,6.125764e+07
84780,61346628
84960,61435616
85140,6.152461e+07
85320,61613596
85500,61702584
85680,61791572
85860,6.188056e+07
86040,6.196955e+07
86220,6.205854e+07
86400,6.214753e+07
86580,6.214753e+07
86760,6.214753e+07
86940,6.214753e+07
87120,6.214753e+07
87300,6.214753e+07
87480,6.214753e+07
87660,6.214753e+07
87840,6.214753e+07
88020,6.214753e+07
88200,6.214753e+07
88380,6.214753e+07
88560,6.214753e+07
88740,6.214753e+07
88920,62147532
89100,62147532
89280,62147532
89460,62147532
89640,62147532
89820,62147532
90000,62147532
