Time|s,control_Room.Energy_Excess
0,2.5368539e+08
10,2.5396634e+08
33.228497,2.546054e+08
100,2.5624573e+08
180,2.5793253e+08
300,2.595626e+08
358.64984,2.5978118e+08
360,2.5978077e+08, 2.5981294e+08
418.08374,2.5299621e+08
485.4471,2.3375755e+08
540,2.1622296e+08
600,2.0478472e+08
720,2.215004e+08
900,2.1989112e+08
971.92377,2.1541725e+08
1000,2.1403829e+08
1080,2.1028152e+08
1260,2.0138206e+08
1440,1.922742e+08
1620,1.830593e+08
1800,1.737231e+08
1948.3269,1.6594834e+08
1948.3289,1.6594822e+08
1948.3479,1.6594712e+08, 1.6594698e+08, 1.6594698e+08
1948.3645,1.6594635e+08
1980,1.6427878e+08
2160,1.5476707e+08
2322.0935,1.4617043e+08
2340,1.4521598e+08
2520,1.3569882e+08
2700,126156296
2880,1.1670151e+08
3060,1.0720042e+08
3111.217,104488264
3240,9.539362e+07
3420,8.230439e+07
3600,6.882783e+07
3632.1443,6.556015e+07
3780,59307548
3960,59771964
4140,5.984017e+07
4320,5.989463e+07
4500,59947748
4680,60001548
4860,60055464
5040,60108644
5220,6.016044e+07
5400,60211124
5580,60259884
5760,60306696
5940,6.035171e+07
6120,6.039404e+07
6300,6.04341e+07
6480,6.047183e+07
6660,6.050716e+07
6840,6.054013e+07
7020,60570864
7049.4004,6.057567e+07
7200,60599092
7380,60617944
7560,60634868
7740,6.065005e+07
7920,60663492
8100,6.067556e+07
8280,60686184
8460,6.069534e+07
8640,60703028
8820,60709684
9000,6.071517e+07
9180,6.071941e+07
9360,6.07224e+07
9540,60724816
9720,60726596
9900,60727524
10080,60727596
10260,60726816
10440,6.072518e+07
10620,60722692
10800,60719348
10980,60710708
11160,60701372
11340,60691148
11520,60680884
11700,60669284
11880,60657548
12060,60645812
12240,60634076
12420,60621388
12600,60608476
12780,60595564
12960,60582652
13140,6.056867e+07
13320,60554256
13500,60539844
13680,60525428
13860,60511016
14040,60496604
14220,60482188
14400,60467776
14580,60382456
14760,60296896
14940,6.021104e+07
15120,60125164
15300,60038836
15480,59952464
15660,5.986609e+07
15840,5.977971e+07
16020,59692804
16200,59605764
16380,59518724
16560,5.943169e+07
16740,5.934465e+07
16920,5.925761e+07
17100,59170572
17115.61,59163024
17115.99,59162836
17115.992,59162836
17116.023,59162484, 59162812, 59162812
17280,59083576
17443.887,59004276
17460,58996484
17640,58909336
17820,5.882209e+07
18000,5.87348e+07
18180,58377156
18360,58019436
18540,57661612
18720,57303788
18900,5.694581e+07
19080,56587812
19260,5.622982e+07
19440,55871824
19620,55513652
19800,55155436
19980,5.479722e+07
20160,5.4439e+07
20340,54080784
20520,5.372257e+07
20700,5.336435e+07
20880,53006136
21060,5.264787e+07
21240,52289576
21420,51931276
21600,5.157298e+07
21780,5.041887e+07
21960,49264736
22140,4.811057e+07
22320,46956396
22500,45802196
22680,4.464799e+07
22860,43493764
23040,42339532
23220,41185292
23400,4.003104e+07
23580,38876776
23760,37722508
23940,36568228
24120,35413936
24300,34259636
24480,33105324
24660,31951006
24840,3.079668e+07
25020,29642348
25200,28488006
25380,28410542
25560,28333072
25740,2.825559e+07
25920,28178108
26100,28100612
26280,28023114
26460,27945616
26640,27868116
26820,27790608
27000,27713096
27180,27635584
27360,27558072
27540,27480552
27720,2.740303e+07
27900,27325508
28080,27247986
28260,2.717046e+07
28440,27092934
28620,27015406
28800,26937876
28980,28223764
29160,2.950965e+07
29340,30795536
29520,3.208142e+07
29700,33367302
29880,3.465318e+07
30060,3.593906e+07
30240,37224936
30420,38510816
30600,39796692
30780,41082564
30960,4.236844e+07
31140,4.365431e+07
31320,44940184
31500,46226052
31680,4.751192e+07
31860,4.879779e+07
32040,50083656
32220,51369524
32400,5.265539e+07
32580,5.280878e+07
32760,5.296217e+07
32940,5.311556e+07
33120,53268948
33300,53422336
33480,5.357572e+07
33660,53729108
33840,53882496
34020,5.403588e+07
34200,54189268
34380,54342652
34560,54496036
34740,5.464942e+07
34920,5.480281e+07
35100,5.495619e+07
35280,55109576
35460,55262964
35640,55416348
35820,55569732
36000,55723116
36180,56198388
36360,56673656
36540,5.714893e+07
36720,5.76242e+07
36900,58099468
37080,58574736
37260,5.905001e+07
37440,59525276
37620,60000548
37800,60475816
37980,60951084
38160,61426356
38340,61901624
38520,62376892
38700,62852164
38880,6.332743e+07
39060,6.38027e+07
39240,6.427797e+07
39420,6.475324e+07
39600,65228508
39780,6.539538e+07
39960,6.556225e+07
40140,6.572912e+07
40320,65895988
40500,6.606286e+07
40680,6.622973e+07
40860,6.63966e+07
41040,66563468
41220,6.673034e+07
41400,6.689721e+07
41580,67064076
41760,6.723094e+07
41940,67397816
42120,6.756469e+07
42300,6.773156e+07
42480,67898424
42660,6.80653e+07
42840,6.823217e+07
43020,6.839903e+07
43200,6.85659e+07
43380,6.668354e+07
43560,64801176
43740,6.291881e+07
43920,61036444
44100,5.915408e+07
