Hour,ramped_HTSE,ramped_turbogas,Net_grid,total_fossil_fuel_demand
0,0.0,0.0,100.0,0.0
1,1.0,0.6000000000000009,27.45386327533117,69608075.77294533
2,1.0,0.6000000000000009,27.516929928953697,70572979.65989912
3,1.0,0.6000000000000009,27.82514622085366,72255093.34774831
4,1.0,0.6000000000000009,28.40082519162816,74549284.98954037
5,1.0,0.6000000000000009,30.464798414539423,76293627.59145017
6,1.0,0.6000000000000009,38.97735410023156,85582561.63146791
7,1.0,0.7935682216437262,73.06098263707591,102117904.55875264
8,0.9999529985789226,0.816714566589801,75.20505732365015,101137475.2832125
9,1.0,0.6000000000000009,21.133823015633357,101918549.62544818
10,1.0,0.6000000000000009,6.249723712480392,99091351.97548373
11,1.0,0.6000000000000009,-9.203615554550609,94074002.22731394
12,1.0,0.6000000000000009,-16.548551597970807,81968012.4291393
13,1.0,0.6000000000000009,22.981605021601695,69770462.30631408
14,1.0,0.6000000000000009,12.543162303857226,57545575.42541873
15,1.0,0.6000000000000009,1.5646323314649022,46056938.60826479
16,1.0,0.6000000000000009,15.020111495355467,39334935.829620674
17,1.0,0.6000000000000009,26.88220770309569,38295528.89387663
18,1.0,0.6000000000000009,33.181533010251755,47753106.41782181
19,0.9995541689383747,0.9540752496122581,82.21283608812813,65438368.11533352
20,0.9589352905307217,1.0,104.9556217396383,72062544.4473139
21,1.0,0.6596148233626898,66.09304765638322,69847938.0548716
22,1.0,0.6000000000000009,49.585188175012895,69235294.79644054
23,1.0,0.6000000000000009,36.278751296339934,69206154.40769836
24,1.0,0.6000000000000009,30.089416681386894,68841062.59154372
