Time|s,control_Room.Energy_Excess
0,2.5368539e+08
10,2.539883e+08
33.228497,2.546784e+08
100,2.5646538e+08
180,2.5832787e+08
300,2.602215e+08
358.64984,2.6056891e+08
360,2.6057147e+08, 2.6060365e+08
418.08374,2.5391448e+08
485.4471,2.3482378e+08
540,2.1740901e+08
600,2.0610256e+08
720,2.230818e+08
900,2.2186786e+08
971.92377,2.1755197e+08
1000,2.1623467e+08
1080,2.1265362e+08
1260,2.0414952e+08
1440,1.9543701e+08
1620,1.8661744e+08
1800,1.7767659e+08
1948.3269,1.702276e+08
1948.3289,1.7022752e+08
1948.3479,1.7022643e+08, 1.702263e+08, 1.702263e+08
1948.3645,1.7022571e+08
1980,1.6862763e+08
2160,1.5951126e+08
2322.0935,1.5127064e+08
2340,1.5035554e+08
2520,1.412337e+08
2700,132086536
2880,1.230271e+08
3060,1.1392136e+08
3111.217,1.113217e+08
3240,1.0250991e+08
3420,8.981603e+07
3600,76734824
3632.1443,7.346948e+07
3780,6.722763e+07
3960,6.770515e+07
4140,6.778645e+07
4320,6.785402e+07
4500,6.792023e+07
4680,6.798713e+07
4860,6.805414e+07
5040,68120424
5220,6.818531e+07
5400,68249096
5580,6.831096e+07
5760,6.837087e+07
5940,68428984
6120,6.848441e+07
6300,6.853757e+07
6480,6.85884e+07
6660,68636824
6840,6.86829e+07
7020,6.872673e+07
7049.4,6.873367e+07
7200,68768056
7380,6.880153e+07
7560,6.883249e+07
7740,6.886026e+07
7920,6.888787e+07
8100,6.891284e+07
8280,6.893753e+07
8460,6.896e+07
8640,6.89821e+07
8820,6.900322e+07
9000,69023336
9180,69042616
9360,6.906104e+07
9540,69078536
9720,6.90951e+07
9900,6.911078e+07
10080,6.912555e+07
10260,6.913962e+07
10440,6.915299e+07
10620,6.916559e+07
10800,6.917742e+07
10980,6.918396e+07
11160,6.918975e+07
11340,6.919459e+07
11520,6.919939e+07
11700,6.920277e+07
11880,6.920599e+07
12060,6.920922e+07
12240,6.921245e+07
12420,6.921466e+07
12600,6.921663e+07
12780,6.92186e+07
12960,6.922058e+07
13140,6.92214e+07
13320,6.922178e+07
13500,6.922214e+07
13680,6.922251e+07
13860,6.922288e+07
14040,6.922325e+07
14220,69223624
14400,6.922399e+07
14580,6.918369e+07
14760,6.914313e+07
14940,6.910226e+07
15120,6.906136e+07
15300,6.901998e+07
15480,6.897855e+07
15660,6.893713e+07
15840,68895704
16020,6.88537e+07
16200,6.881156e+07
16380,6.876942e+07
16560,6.872729e+07
16740,6.868515e+07
16920,68643016
17100,6.860088e+07
17140.814,6.859133e+07
17141.02,6.859128e+07
17141.033,6.859128e+07
17141.215,6.859119e+07, 6.859121e+07, 6.859121e+07
17280,6.855878e+07
17460,68516584
17470.59,6.85141e+07
17640,68474344
17820,6.8432e+07
18000,6.838959e+07
18180,6.820637e+07
18360,6.802306e+07
18540,6.783964e+07
18720,67656216
18900,6.747263e+07
19080,6.728903e+07
19260,67105436
19440,66921836
19620,66738044
19800,6.655421e+07
19980,6.637037e+07
20160,66186532
20340,66002696
20520,6.581886e+07
20700,6.563502e+07
20880,65451184
21060,65267296
21240,65083372
21420,6.489945e+07
21600,6.471553e+07
21780,6.412791e+07
21960,63540268
22140,6.295259e+07
22320,62364908
22500,61777172
22680,6.118943e+07
22860,6.060169e+07
23040,60013948
23220,5.942614e+07
23400,5.883832e+07
23580,58250496
23760,5.766267e+07
23940,57074852
24120,56487028
24300,5.589921e+07
24480,55311384
24660,54723544
24840,54135692
25020,53547844
25200,5.295999e+07
25380,52376332
25560,51792664
25740,51208984
25920,50625304
26100,50041604
26280,49457904
26460,4.88742e+07
26640,4.82905e+07
26820,47706776
27000,4.712305e+07
27180,4.653932e+07
27360,4.595559e+07
27540,45371864
27720,44788132
27900,44204404
28080,43620676
28260,4.303694e+07
28440,42453204
28620,41869464
28800,4.128573e+07
28980,43056988
29160,44828244
29340,46599496
29520,48370748
29700,50141996
29880,5.191324e+07
30060,53684484
30240,55455732
30420,5.722697e+07
30600,58998204
30780,6.076944e+07
30960,62540676
31140,6.431191e+07
31320,66083148
31500,6.785438e+07
31680,69625624
31860,71396856
32040,7.316809e+07
32220,7.493932e+07
32400,7.671055e+07
32580,7.655724e+07
32760,7.640392e+07
32940,7.625061e+07
33120,7.609729e+07
33300,7.594397e+07
33480,7.579065e+07
33660,7.563733e+07
33840,7.548401e+07
34020,7.533069e+07
34200,7.517736e+07
34380,7.502404e+07
34560,7.487072e+07
34740,7.471739e+07
34920,7.456407e+07
35100,74410744
35280,7.425742e+07
35460,74104104
35640,73950776
35820,7.379746e+07
36000,7.364413e+07
36180,7.38384e+07
36360,7.403268e+07
36540,7.422695e+07
36720,74421224
36900,7.46155e+07
37080,7.480978e+07
37260,7.500405e+07
37440,7.519832e+07
37620,7.539259e+07
37800,7.558686e+07
37980,7.578114e+07
38160,7.597541e+07
38340,7.616968e+07
38520,7.636396e+07
38700,7.655823e+07
38880,76752504
39060,76946776
39240,7.714105e+07
39420,7.733532e+07
39600,7.752959e+07
39780,7.756914e+07
39960,7.760868e+07
40140,7.764822e+07
40320,7.768777e+07
40500,7.772731e+07
40680,77766856
40860,7.78064e+07
41040,77845944
41220,7.788549e+07
41400,7.792503e+07
41580,7.796458e+07
41760,7.800411e+07
41940,78043656
42120,7.80832e+07
42300,78122744
42480,7.816229e+07
42660,7.820183e+07
42840,7.824138e+07
43020,7.828092e+07
43200,7.832046e+07
43380,7.652171e+07
43560,7.472296e+07
43740,7.292421e+07
43920,7.112546e+07
44100,6.93267e+07
44280,6.752795e+07
44460,65729196
44640,63930444
44820,62131692
45000,6.033294e+07
45180,58534184
45360,5.673543e+07
45540,5.493668e+07
45720,5.313793e+07
45900,51339176
46080,49540424
46260,4.774167e+07
46440,45942916
46620,44144164
46800,42345412
46980,43150788
47160,43956164
47340,4.476154e+07
47520,45566916
47700,46372292
47880,47177664
48060,4.798304e+07
48240,48788416
48420,4.959379e+07
48600,5.039917e+07
48780,51204544
48960,5.200992e+07
49140,52815296
49320,53620668
49500,54426044
49680,5.523142e+07
49860,56036796
50040,56842172
50220,57647548
50400,58452924
50580,5.922029e+07
50760,59987652
50940,60755016
51120,6.152238e+07
51300,62289744
51480,63057108
51660,6.382447e+07
51840,64591836
52020,6.53592e+07
52200,66126564
52380,6.689393e+07
52560,6.766129e+07
52740,6.842866e+07
52920,6.919602e+07
53100,69963384
53280,70730744
53460,7.149811e+07
53640,7.226547e+07
53820,7.303284e+07
54000,7.38002e+07
54180,7.361912e+07
54360,7.343804e+07
54540,7.325696e+07
54720,7.307588e+07
54900,7.289479e+07
55080,7.271371e+07
55260,7.253263e+07
55440,7.235155e+07
55620,7.217047e+07
55800,71989384
55980,7.18083e+07
56160,71627224
56340,7.144614e+07
56520,71265064
56700,7.108398e+07
56880,7.09029e+07
57060,70721816
57240,7.054074e+07
57420,70359656
57600,7.017858e+07
57780,6.996613e+07
57960,6.975369e+07
58140,6.954124e+07
58320,6.93288e+07
58500,6.911635e+07
58680,6.890391e+07
58860,6.869147e+07
59040,6.847902e+07
59220,68266584
59400,68054136
59580,6.78417e+07
59760,6.762925e+07
59940,6.741681e+07
60120,6.720436e+07
60300,6.699192e+07
60480,66779476
60660,6.656703e+07
60840,66354588
61020,66142144
61200,65929704
61380,65599996
61560,65270292
61740,64940588
61920,64610884
62100,6.428118e+07
62280,6.395147e+07
62460,6.362177e+07
62640,63292064
62820,6.296236e+07
63000,62632652
63180,62302948
63360,61973244
63540,6.164354e+07
63720,6.131383e+07
63900,6.098413e+07
64080,60654424
64260,6.032472e+07
64440,59995012
64620,59665308
64800,59335604
64980,57691948
65160,56048296
65340,5.440464e+07
65520,52760984
65700,51117332
65880,49473676
66060,47830024
66240,4.618637e+07
66420,4.454271e+07
66600,4.289906e+07
66780,41255404
66960,39611748
67140,37968096
67320,3.632444e+07
67500,34680788
67680,33037132
67860,31393478
68040,29749822
68220,28106168
68400,26462514
68580,26238122
68760,26023616
68940,25809332
69120,25595098
69300,25380888
69480,25166688
69660,24952486
69840,24738284
70020,24524094
70200,24309906
70380,24095718
70560,23881528
70740,23667348
70920,23453168
71100,2.323899e+07
71280,2.302481e+07
71460,22810632
71640,22596456
71820,22382282
72000,22168108
72180,23151092
72360,24114314
72540,25077094
72720,26039776
72900,27002424
73080,27965056
73260,2.892766e+07
73440,2.989026e+07
73620,3.085286e+07
73800,31815458
73980,32778042
74160,3.374062e+07
74340,3.47032e+07
74520,35665772
74700,36628336
74880,37590896
75060,38553456
75240,39516012
75420,4.047856e+07
75600,4.144111e+07
75780,42062536
75960,42693844
76140,4.332537e+07
76320,43956944
76500,44588536
76680,45220136
76860,45851732
77040,46483332
77220,47114944
77400,4.774655e+07
77580,48378164
77760,49009776
77940,49641388
78120,5.0273e+07
78300,50904612
78480,51536224
78660,52167836
78840,52799452
79020,53431068
79200,54062684
79380,54372384
79560,5.468209e+07
79740,5.499179e+07
79920,5.53015e+07
80100,55611204
80280,5.592091e+07
80460,5.623062e+07
80640,5.654033e+07
80820,5.685004e+07
81000,57159748
81180,5.746946e+07
81360,57779172
81540,58088884
81720,5.839859e+07
81900,58708304
82080,59018016
82260,5.932773e+07
82440,5.963744e+07
82620,5.994715e+07
82800,60256864
82980,6.030897e+07
83160,60361068
83340,60413172
83520,60465276
83700,6.051738e+07
83880,60569484
84060,6.062159e+07
84240,60673696
84420,6.07258e+07
84600,60777904
84780,60830012
84960,60882116
85140,60934224
85320,6.098633e+07
85500,6.103843e+07
85680,6.109054e+07
85860,61142644
86040,6.119475e+07
86220,61246856
86400,61298964
86580,61298964
86760,61298964
86940,61298964
87120,61298964
87300,61298964
87480,61298964
87660,61298964
87840,61298964
88020,61298964
88200,61298964
88380,61298964
88560,61298964
88740,6.129897e+07
88920,6.129897e+07
89100,6.129897e+07
89280,6.129897e+07
89460,6.129897e+07
89640,6.129897e+07
89820,6.129897e+07
90000,61298972
