Time|s,control_Room.Energy_Excess
23220,40110436
23400,39205292
23580,3.830012e+07
23760,3.739494e+07
23940,36489756
24120,35584572
24300,3.467936e+07
24480,33774144
24660,32868932
24840,31963712
25020,3.105848e+07
25200,30153248
25380,29898112
25560,29642968
25740,29387812
25920,29132654
26100,28877488
26280,2.862232e+07
26460,28367144
26640,28111968
26820,27856786
27000,27601602
27180,27346414
27360,27091224
27540,2.683603e+07
27720,26580832
27900,26325632
28080,26070426
28260,2.581522e+07
28440,2.556001e+07
28620,25304798
28800,25049584
28980,25490748
29160,2.593191e+07
29340,26373068
29520,26814226
29700,27255382
29880,27696536
30060,28137688
30240,2.857884e+07
30420,29019992
30600,29461142
30780,2.990229e+07
30960,30343438
31140,30784586
31320,31225732
31500,31666876
31680,32108022
31860,32549164
32040,32990308
32220,33431448
32400,33872588
32580,33574196
32760,33275802
32940,32977406
33120,3.267901e+07
33300,32380614
33480,32082218
33660,31783822
33840,31485424
34020,31187026
34200,30888628
34380,3.059023e+07
34560,30291832
34740,29993432
34920,29695032
35100,29396634
35280,29098234
35460,28799832
35640,28501432
35820,28203032
36000,2.790463e+07
36180,28177144
36360,28449656
36540,28722168
36720,2.899468e+07
36900,29267192
37080,29539704
37260,29812216
37440,30084728
37620,3.035724e+07
37800,30629752
37980,30902262
38160,31174774
38340,31447286
38520,31719796
38700,31992308
38880,3.226482e+07
39060,3.253733e+07
39240,32809842
39420,33082352
39600,33354864
39780,33529364
39960,33703864
40140,33878364
40320,34052864
40500,34227364
40680,34401864
40860,34576364
41040,34750864
41220,34925364
41400,35099864
41580,35274364
41760,35448864
41940,3.562336e+07
42120,3.579786e+07
42300,3.597236e+07
42480,3.614686e+07
42660,3.632136e+07
42840,3.649586e+07
43020,3.667036e+07
43200,3.684486e+07
43380,3.559053e+07
43560,3.474973e+07
43740,33918024
43920,33087246
44100,32255958
44280,31424154
44460,30591676
44640,29758476
44820,28924464
45000,28089698
45180,27254148
45360,2.641781e+07
45540,25580688
45720,2.474278e+07
45900,23904086
46080,23064604
46260,2.222432e+07
46440,21383206
46620,20541284
46800,19698554
46980,20380828
47160,20453626
47340,20511634
47520,20566802
47700,20620992
47880,20674286
48060,2.072736e+07
48240,20780212
48420,20832452
48600,20884136
48780,20935598
48960,20986838
49140,21037466
49320,2.10874e+07
49500,21137114
49680,21186606
49860,21235876
50040,21284926
50220,21333752
50400,21382358
50580,22047418
50760,22713588
50940,23379392
51120,24044974
51300,24710186
51480,25375162
51660,2.603979e+07
51840,26704176
52020,27368284
52200,2.803211e+07
52380,28695666
52560,2.935895e+07
52740,30021956
52920,30684688
53100,31347144
53280,32009326
53460,32671242
53640,33332896
53820,3.399428e+07
54000,34655396
54180,3.473302e+07
54360,3.501642e+07
54540,35304412
54720,35593412
54900,35882892
55080,3.617254e+07
55260,36462188
55440,3.675183e+07
55620,37041796
55800,3.733184e+07
55980,37621884
56160,37911932
56340,38201976
56520,3.849202e+07
56700,38782064
56880,3.907211e+07
57060,39362236
57240,39652416
57420,3.994259e+07
57600,40232772
57780,40587772
57960,40942816
58140,41297916
58320,4.165302e+07
58500,4.200821e+07
58680,42363404
58860,4.27186e+07
59040,43073796
59220,4.342909e+07
59400,4.378441e+07
59580,4.413973e+07
59760,4.449505e+07
59940,44850364
60120,45205684
60300,45561004
60480,45916324
60660,46271668
60840,4.662703e+07
61020,46982396
61200,4.733776e+07
61380,46865904
61560,46394068
61740,4.592225e+07
61920,45450428
62100,4.497864e+07
62280,44506852
62460,44035064
62640,4.356328e+07
62820,43091524
63000,4.261978e+07
63180,42148036
63360,41676292
63540,41204548
63720,40732804
63900,4.026106e+07
64080,3.978931e+07
64260,3.931758e+07
64440,3.884585e+07
64620,3.837412e+07
64800,3.790239e+07
64980,36856348
65160,3.590157e+07
65340,34948812
65520,3.399646e+07
65700,33044244
65880,32092052
66060,31139902
66240,3.018773e+07
66420,29235546
66600,28283352
66780,27331144
66960,2.637892e+07
67140,25426682
67320,2.447443e+07
67500,23522164
67680,22569882
67860,2.161758e+07
68040,20665254
68220,1.971291e+07
68400,18760546
68431.66,18650442
68580,18503852
68760,18603692
68940,1.870427e+07
69120,18804534
69300,18904328
69480,19003158
69660,19101072
69840,1.919865e+07
70020,19295264
70200,19390912
70380,19485592
70560,19579306
70740,19672054
70920,19763942
71100,19855082
71280,19945254
71460,20034456
71640,2.012269e+07
71820,20209954
72000,20296248
72005.94,20374778
72006.38,20380706
72006.39,20380744
72006.516,20382388, 2.038239e+07, 2.038239e+07
72180,2.161925e+07
72360,21982586
72540,22330128
72720,22674126
72900,23015468
73080,23355388
73260,23693284
73440,24029258
73620,24363812
73800,24696372
73980,25027186
74160,25356584
74340,25684296
74520,26010304
74700,2.633469e+07
74880,26657452
75060,26978594
75240,27298114
75420,27615948
75600,27932134
75780,27652588
75960,2.789812e+07
76140,28156106
76320,2.841631e+07
76500,28677014
76680,28938214
76860,29199416
77040,29460616
77220,29722038
77400,2.998366e+07
77580,30245282
77760,30506904
77940,30768662
78120,31030586
78300,3.129251e+07
78480,31554432
78660,31816388
78840,3.207843e+07
79020,3.234051e+07
79200,32602632
79380,33261992
79560,33921424
79740,34580944
79920,3.524047e+07
80100,35900132
80280,3.655981e+07
80460,37219484
80640,3.787916e+07
80820,38538996
81000,39198868
81180,39858744
81360,40518616
81540,41178492
81720,41838364
81900,4.249824e+07
82080,4.315811e+07
82260,4.381803e+07
82440,44477976
82620,45137924
82800,45797868
82980,4.609257e+07
83160,46387292
83340,4.668205e+07
83520,46976804
83700,4.727161e+07
83880,47566412
84060,4.786122e+07
84240,48156028
84420,48450892
84600,4.874577e+07
84780,4.904064e+07
84960,49335516
85140,4.963039e+07
85320,49925268
85500,50220144
85680,5.051502e+07
85860,5.080991e+07
86040,51104812
86220,5.139971e+07
86400,51694612
86580,51694504
86760,5.169441e+07
86940,5.169432e+07
87120,51694236
87300,51694164
87480,51694096
87660,51694028
87840,5.169396e+07
88020,51693908
88200,51693864
88380,5.169382e+07
88560,51693772
88740,5.169373e+07
88920,51693684
89100,51693636
89280,5.169359e+07
89460,5.169355e+07
89640,51693516
89820,5.169348e+07
90000,5.169344e+07
