Time|s,control_Room.Energy_Excess
17115.992,6.783554e+07
17116.023,6.783519e+07, 6.783552e+07, 6.783552e+07
17280,6.778062e+07
17443.887,6.772565e+07
17460,6.772024e+07
17640,6.765981e+07
17820,6.759928e+07
18000,6.75387e+07
18180,6.723596e+07
18360,66933136
18540,66630212
18720,6.632728e+07
18900,66024196
19080,6.57211e+07
19260,6.5418e+07
19440,65114904
19620,64811624
19800,64508304
19980,64204984
20160,63901664
20340,63598344
20520,63295024
20700,62991704
20880,62688384
21060,62385016
21240,62081616
21420,61778216
21600,61474816
21780,60556492
21960,5.963814e+07
22140,58719756
22320,57801372
22500,56882936
22680,55964492
22860,5.504605e+07
23040,5.412761e+07
23220,53209104
23400,52290584
23580,51372068
23760,50453548
23940,4.953503e+07
24120,4.861651e+07
24300,47697996
24480,4.677948e+07
24660,45860944
24840,4.49424e+07
25020,44023852
25200,43105308
25380,4.280273e+07
25560,42500136
25740,42197532
25920,4.189493e+07
26100,41592308
26280,41289684
26460,4.098706e+07
26640,4.068444e+07
26820,40381796
27000,40079148
27180,39776496
27360,3.947385e+07
27540,3.91712e+07
27720,3.886855e+07
27900,38565904
28080,38263256
28260,3.79606e+07
28440,37657944
28620,3.735529e+07
28800,37052628
28980,3.881477e+07
29160,4.05769e+07
29340,4.233903e+07
29520,44101164
29700,4.586329e+07
29880,47625412
30060,49387536
30240,5.114966e+07
30420,5.291178e+07
30600,54673896
30780,56436016
30960,58198136
31140,5.996025e+07
31320,6.172236e+07
31500,6.348447e+07
31680,65246588
31860,6.70087e+07
32040,6.877081e+07
32220,7.053292e+07
32400,7.229503e+07
32580,72150456
32760,7.200587e+07
32940,7.18613e+07
33120,7.171671e+07
33300,7.157213e+07
33480,71427544
33660,7.128296e+07
33840,71138376
34020,70993784
34200,7.08492e+07
34380,7.070461e+07
34560,70560024
34740,7.041544e+07
34920,7.027085e+07
35100,70126264
35280,6.998167e+07
35460,6.983709e+07
35640,6.96925e+07
35820,6.954791e+07
36000,6.940332e+07
36180,69710296
36360,7.001728e+07
36540,7.032426e+07
36720,7.063123e+07
36900,7.093821e+07
37080,7.124518e+07
37260,7.155216e+07
37440,7.185914e+07
37620,7.216611e+07
37800,7.247309e+07
37980,7.278006e+07
38160,7.308704e+07
38340,7.339402e+07
38520,7.370099e+07
38700,7.400797e+07
38880,7.431494e+07
39060,7.462191e+07
39240,7.492889e+07
39420,75235864
39600,7.554284e+07
39780,7.558239e+07
39960,7.562195e+07
40140,7.56615e+07
40320,7.570106e+07
40500,7.574061e+07
40680,7.578016e+07
40860,7.581971e+07
41040,7.585927e+07
41220,75898824
41400,75938376
41580,7.597793e+07
41760,7.601748e+07
41940,7.605703e+07
42120,76096584
42300,76136136
42480,7.617569e+07
42660,7.621525e+07
42840,7.62548e+07
43020,7.629435e+07
43200,7.63339e+07
43380,7.454153e+07
43560,7.274915e+07
43740,7.095677e+07
43920,6.916439e+07
44100,6.737202e+07
44280,6.557964e+07
44460,63787264
44640,6.199489e+07
44820,60202508
45000,58410132
45180,56617756
45360,54825376
45540,5.3033e+07
45720,51240624
45900,49448244
46080,47655868
46260,45863492
46440,4.407111e+07
46620,42278736
46800,4.048636e+07
46980,41181816
47160,41877276
47340,42572736
47520,43268196
47700,43963652
47880,4.465911e+07
48060,45354572
48240,4.605003e+07
48420,4.674549e+07
48600,47440948
48780,4.813641e+07
48960,48831864
49140,49527324
49320,50222784
49500,50918244
49680,5.16137e+07
49860,5.230916e+07
50040,5.300462e+07
50220,5.370008e+07
50400,54395536
50580,55390696
50760,56385856
50940,57381016
51120,58376176
51300,59371336
51480,60366496
51660,61361656
51840,62356816
52020,63351976
52200,64347132
52380,65342292
52560,66337452
52740,67332616
52920,6.832778e+07
53100,6.932293e+07
53280,7.031809e+07
53460,7.131325e+07
53640,7.230841e+07
53820,7.330357e+07
54000,7.429873e+07
54180,7.414389e+07
54360,7.398905e+07
54540,73834216
54720,7.367938e+07
54900,73524536
55080,7.33697e+07
55260,73214856
55440,7.306002e+07
55620,72905176
55800,7.275034e+07
55980,72595496
56160,7.244066e+07
56340,7.228582e+07
56520,72130984
56700,7.197614e+07
56880,71821304
57060,7.166646e+07
57240,71511624
57420,7.135678e+07
57600,71201944
57780,7.09016e+07
57960,70601256
58140,7.030091e+07
58320,7.000056e+07
58500,69700216
58680,6.939987e+07
58860,6.909953e+07
59040,68799176
59220,6.849883e+07
59400,6.819849e+07
59580,6.789814e+07
59760,6.75978e+07
59940,6.729745e+07
60120,66997104
60300,6.669676e+07
60480,66396412
60660,66096068
60840,6.579572e+07
61020,65495376
61200,6.519503e+07
61380,6.468048e+07
61560,64165932
61740,6.365138e+07
61920,6.313683e+07
62100,62622284
62280,62107732
62460,61593184
62640,61078636
62820,60564084
63000,60049536
63180,59534984
63360,59020436
63540,5.850589e+07
63720,57991336
63900,57476788
64080,56962236
64260,5.644769e+07
64440,5.593314e+07
64620,55418588
64800,5.490404e+07
64980,53464716
65160,5.202539e+07
65340,50586068
65520,49146748
65700,47707424
65880,4.62681e+07
66060,44828776
66240,43389452
66420,41950132
66600,4.051081e+07
66780,39071484
66960,3.763216e+07
67140,36192836
67320,34753516
67500,33314192
67680,31874868
67860,30435544
68040,28996222
68220,27556898
68400,26117574
68580,25666962
68760,25330818
68940,24997188
69120,24664054
69300,24331156
69480,23998288
69660,23665352
69840,2.333235e+07
70020,22999414
70200,22666446
70380,2.233341e+07
70560,22000306
70740,21667222
70920,21334106
71100,2.100092e+07
71280,20667668
71460,20334372
71640,20001034
71820,19667644
72000,1.93342e+07
72180,20350168
72360,21138362
72540,21921392
72720,22703236
72900,2.348461e+07
73080,24265752
73260,2.504665e+07
73440,25827434
73620,26608084
73800,27388598
73980,28168986
74160,28949246
74340,29729378
74520,30509382
74700,31289258
74880,32069006
75060,32848642
75240,33628164
75420,3.440757e+07
75600,35186852
75780,35748276
75960,3.642417e+07
76140,37102584
76320,3.778156e+07
76500,38460756
76680,3.914004e+07
76860,3.981933e+07
77040,40498612
77220,41178016
77400,41857452
77580,4.253689e+07
77760,43216324
77940,4.389576e+07
78120,44575196
78300,4.525463e+07
78480,4.593407e+07
78660,46613536
78840,47293024
79020,47972508
79200,4.865199e+07
79380,49110836
79560,49569696
79740,5.002858e+07
79920,5.048746e+07
80100,50946372
80280,5.140529e+07
80460,5.18642e+07
80640,52323116
80820,52782068
81000,53241028
81180,53699988
81360,54158948
81540,54617908
81720,55076868
81900,55535824
82080,55994784
82260,56453756
82440,56912732
82620,57371708
82800,57830684
82980,58008788
83160,5.81869e+07
83340,58365016
83520,58543136
83700,58721264
83880,5.889939e+07
84060,5.907752e+07
84240,59255652
84420,5.943379e+07
84600,59611936
84780,59790084
84960,59968228
85140,60146372
85320,60324516
85500,6.050266e+07
85680,6.068081e+07
85860,60858956
86040,61037104
86220,61215256
86400,61393404
86580,61393384
86760,61393364
86940,61393344
87120,61393324
87300,6.139331e+07
87480,61393296
87660,61393284
87840,61393268
88020,61393256
88200,6.139325e+07
88380,6.139324e+07
88560,6.139323e+07
88740,6.139322e+07
88920,61393212
89100,61393204
89280,6.139319e+07
89460,61393184
89640,6.139318e+07
89820,61393172
90000,61393164
