Time|s,control_Room.Energy_Excess
46260,8.748552e+07
46440,8.523441e+07
46620,8.29833e+07
46800,80732184
46980,8.118444e+07
47160,81636696
47340,8.208895e+07
47520,8.254121e+07
47700,82993464
47880,8.344571e+07
48060,8.389797e+07
48240,8.435022e+07
48420,8.480248e+07
48600,8.525474e+07
48780,8.570699e+07
48960,8.615925e+07
49140,8.66115e+07
49320,8.706376e+07
49500,8.751602e+07
49680,8.796827e+07
49860,8.842053e+07
50040,8.887278e+07
50220,8.932504e+07
50400,8.97773e+07
50580,9.044709e+07
50760,9.111687e+07
50940,91786664
51120,92456456
51300,9.312624e+07
51480,9.379603e+07
51660,94465816
51840,9.513561e+07
52020,9.58054e+07
52200,9.647518e+07
52380,9.714498e+07
52560,9.781476e+07
52740,9.848455e+07
52920,99154344
53100,9.982413e+07
53280,1.0049392e+08
53460,101163704
53640,101833496
53820,1.0250329e+08
54000,1.0317307e+08
54180,1.0247361e+08
54360,101774136
54540,1.0107467e+08
54720,1.003752e+08
54900,99675736
55080,98976264
55260,9.82768e+07
55440,9.757733e+07
55620,9.687786e+07
55800,9.617839e+07
55980,9.547892e+07
56160,9.477946e+07
56340,9.407998e+07
56520,9.338052e+07
56700,9.268105e+07
56880,9.198158e+07
57060,9.128211e+07
57240,9.058265e+07
57420,89883176
57600,8.918371e+07
57780,8.827946e+07
57960,8.737521e+07
58140,8.647096e+07
58320,8.556671e+07
58500,8.466246e+07
58680,8.375821e+07
58860,8.285396e+07
59040,8.194971e+07
59220,81045464
59400,8.014122e+07
59580,7.923697e+07
59760,7.833271e+07
59940,7.742846e+07
60120,76524216
60300,7.561997e+07
60480,7.471572e+07
60660,73811464
60840,7.290722e+07
61020,7.200297e+07
61200,7.109872e+07
61380,7.030521e+07
61560,6.95117e+07
61740,68718184
61920,6.792467e+07
62100,6.713116e+07
62280,66337652
62460,65544144
62640,6.475063e+07
62820,6.395712e+07
63000,6.316361e+07
63180,6.23701e+07
63360,61576588
63540,60783076
63720,5.998957e+07
63900,59196056
64080,58402544
64260,5.760903e+07
64440,56815524
64620,56022012
64800,5.52285e+07
64980,53767036
65160,52306136
65340,5.084525e+07
65520,49384364
65700,4.792348e+07
65880,46462596
66060,4.500171e+07
66240,4.354083e+07
66420,42079948
66600,40619064
66780,39158184
66960,37697304
67140,3.623642e+07
67320,3.477554e+07
67500,33314658
67680,31853776
67860,30392896
68040,28932014
68220,27471134
68400,26010252
68580,25522232
68760,25176218
68940,24833304
69120,24490984
69300,24148934
69480,23806902
69660,23464764
69840,23122522
70020,2.278034e+07
70200,22438096
70380,22095748
70560,21753296
70740,21410842
70920,21068328
71100,20725708
71280,20382984
71460,20040182
71640,19697306
71820,19354344
72000,19011296
72180,20080596
72360,20865974
72540,2.16449e+07
72720,22422324
72900,2.319914e+07
73080,23975646
73260,24751826
73440,25527842
73620,2.630367e+07
73800,27079304
73980,2.785476e+07
74160,28630036
74340,2.940513e+07
74520,30180042
74700,30954774
74880,31729324
75060,3.250371e+07
75240,33277934
75420,34051988
75600,3.482587e+07
75780,3.537331e+07
75960,36063908
76140,36757664
76320,3.745212e+07
76500,38146852
76680,38841692
76860,39536536
77040,40231376
77220,4.092637e+07
77400,4.16214e+07
77580,4.231643e+07
77760,43011464
77940,43706496
78120,4.440153e+07
78300,4.509656e+07
78480,4.579159e+07
78660,46486664
78840,47181756
79020,4.787685e+07
79200,48571944
79380,4.901374e+07
79560,49455556
79740,49897396
79920,5.033924e+07
80100,5.078112e+07
80280,51223004
80460,5.166489e+07
80640,52106772
80820,52548704
81000,52990644
81180,53432584
81360,53874524
81540,54316464
81720,54758404
81900,55200348
82080,5.564229e+07
82260,5.608424e+07
82440,5.65262e+07
82620,5.696816e+07
82800,57410124
82980,57555644
83160,57701172
83340,57846708
83520,57992244
83700,58137796
83880,58283344
84060,58428896
84240,5.857445e+07
84420,58720016
84600,58865584
84780,59011156
84960,59156724
85140,59302296
85320,59447868
85500,59593436
85680,5.973901e+07
85860,5.988458e+07
86040,6.003016e+07
86220,60175736
86400,6.032131e+07
86580,60321284
86760,6.032126e+07
86940,60321236
87120,60321212
87300,6.032119e+07
87480,60321176
87660,60321156
87840,6.032114e+07
88020,60321124
88200,6.032111e+07
88380,6.03211e+07
88560,6.032109e+07
88740,6.032108e+07
88920,60321068
89100,60321056
89280,60321044
89460,6.032103e+07
89640,60321024
89820,60321012
90000,60321004
