Time|s,control_Room.Energy_Excess
76320,30097134
76500,3.078088e+07
76680,31464898
76860,32148916
77040,32832934
77220,3.351732e+07
77400,3.420181e+07
77580,34886296
77760,35570784
77940,3.625527e+07
78120,3.693976e+07
78300,3.762425e+07
78480,38308736
78660,38993316
78840,39677956
79020,4.036259e+07
79200,4.104723e+07
79380,41711924
79560,42376664
79740,43041464
79920,4.370627e+07
80100,44371172
80280,4.503608e+07
80460,45700988
80640,4.63659e+07
80820,4.703092e+07
81000,4.769597e+07
81180,48361016
81360,49026064
81540,4.969111e+07
81720,5.035616e+07
81900,5.102121e+07
82080,51686256
82260,52351332
82440,5.301643e+07
82620,5.368153e+07
82800,54346628
82980,54655876
83160,54965144
83340,55274436
83520,5.558373e+07
83700,5.589305e+07
83880,56202376
84060,5.65117e+07
84240,56821028
84420,5.713039e+07
84600,5.743977e+07
84780,5.774914e+07
84960,5.805851e+07
85140,5.836789e+07
85320,5.867726e+07
85500,58986636
85680,5.929601e+07
85860,5.960539e+07
86040,59914784
86220,60224172
86400,60533564
86580,60533492
86760,60533424
86940,60533364
87120,60533304
87300,60533256
87480,6.053321e+07
87660,6.053316e+07
87840,60533116
88020,6.053308e+07
88200,6.053305e+07
88380,6.053302e+07
88560,60532988
88740,60532956
88920,60532924
89100,60532896
89280,60532864
89460,60532836
89640,60532812
89820,60532784
90000,6.053276e+07
